0,1,2,3,4,5,6,7,8,9,10,11,12
46780,38,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,0
46781,30,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Male,0,0,40,0
46782,21,Private,11th,7,Never-married,Other-service,Own-child,Male,0,0,42,0
46783,60,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,30,0
46784,43,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,0
46785,36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,1
46786,23,Private,Some-college,10,Never-married,Other-service,Unmarried,Female,0,0,48,0
46787,57,Local-gov,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Male,7298,0,40,1
46788,25,Local-gov,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Male,0,0,40,0
46789,38,Private,HS-grad,9,Divorced,Other-service,Unmarried,Female,0,0,32,0
46790,22,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,35,0
46791,23,Private,5th-6th,3,Never-married,Craft-repair,Not-in-family,Male,0,0,40,0
46792,61,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Not-in-family,Female,0,0,44,0
46793,28,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,Male,0,0,46,0
46794,17,?,11th,7,Never-married,?,Own-child,Female,0,0,10,0
46795,21,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,25,0
46796,49,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,0
46797,37,Private,12th,8,Divorced,Craft-repair,Own-child,Male,0,0,35,0
46798,23,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,40,0
46799,38,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Male,3137,0,50,0
46800,34,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,46,1
46801,21,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Female,0,0,40,0
46802,27,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
46803,57,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,84,1
46804,22,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,25,0
46805,20,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Female,0,0,35,0
46806,49,Self-emp-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,65,1
46807,38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
46808,40,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,0
46809,44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,1485,40,0
46810,37,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,20,0
46811,57,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,Male,0,0,30,0
46812,56,Private,7th-8th,4,Never-married,Other-service,Own-child,Female,0,0,30,0
46813,41,Private,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,Male,0,0,80,0
46814,50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,60,0
46815,33,Private,9th,5,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,50,0
46816,29,Private,Masters,14,Married-civ-spouse,Sales,Husband,Male,0,0,20,0
46817,28,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,5178,0,40,1
46818,35,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,50,0
46819,36,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,Male,0,0,40,0
46820,45,Private,Doctorate,16,Divorced,Prof-specialty,Unmarried,Female,0,3004,35,1
46821,30,Self-emp-not-inc,Assoc-acdm,12,Never-married,Craft-repair,Own-child,Male,0,0,40,0
46822,35,Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,60,0
46823,27,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
46824,22,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,0
46825,24,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,30,0
46826,47,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,1
46827,47,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
46828,18,Private,11th,7,Never-married,Other-service,Own-child,Female,0,0,15,0
46829,18,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Male,0,0,30,0
46830,31,Local-gov,HS-grad,9,Divorced,Protective-serv,Not-in-family,Male,0,0,47,1
46831,43,Self-emp-not-inc,Masters,14,Divorced,Other-service,Unmarried,Female,0,0,30,0
46832,45,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,4064,0,40,0
46833,39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
46834,30,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Male,0,0,50,0
46835,22,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Female,0,0,35,0
46836,30,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,85,0
46837,36,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,1
46838,20,State-gov,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,Male,0,0,30,0
46839,61,?,1st-4th,2,Married-civ-spouse,?,Husband,Male,3942,0,20,0
46840,27,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,1902,45,0
46841,59,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,1
46842,60,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
46843,43,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,0
46844,35,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,Male,0,0,60,0
46845,40,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,50,1
46846,20,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Other-relative,Male,2961,0,35,0
46847,47,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
46848,40,Private,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,Male,0,0,50,0
46849,20,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,0
46850,75,?,Some-college,10,Married-civ-spouse,?,Husband,Male,0,0,13,0
46851,25,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,0
46852,47,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
46853,29,Self-emp-not-inc,Assoc-acdm,12,Widowed,Sales,Unmarried,Female,0,0,40,1
46854,34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,0
46855,45,State-gov,Bachelors,13,Separated,Prof-specialty,Not-in-family,Female,0,0,40,0
46856,23,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,2597,0,50,0
46857,46,Private,Assoc-acdm,12,Widowed,Adm-clerical,Unmarried,Female,0,0,40,0
46858,41,State-gov,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,38,0
46859,29,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
46860,17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,Male,0,0,20,0
46861,39,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
46862,37,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Female,0,0,40,0
46863,34,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
46864,20,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,40,0
46865,18,?,HS-grad,9,Never-married,?,Own-child,Female,0,1602,38,0
46866,52,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
46867,42,Local-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,0
46868,22,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,Male,0,0,35,0
46869,66,State-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,Female,0,0,55,0
46870,35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,65,0
46871,40,Local-gov,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,1
46872,21,Private,HS-grad,9,Divorced,Sales,Unmarried,Female,0,0,38,0
46873,51,Local-gov,HS-grad,9,Divorced,Protective-serv,Unmarried,Male,0,0,52,0
46874,34,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
46875,24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
46876,43,Private,Bachelors,13,Married-spouse-absent,Adm-clerical,Unmarried,Female,0,0,40,0
46877,34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,1
46878,42,Local-gov,Masters,14,Never-married,Prof-specialty,Unmarried,Female,0,0,40,0
46879,41,Private,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,Male,0,0,30,0
46880,21,Private,HS-grad,9,Never-married,Transport-moving,Own-child,Female,0,0,40,0
46881,64,Local-gov,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,Male,0,0,10,0
46882,24,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,1974,40,0
46883,23,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,10,0
46884,29,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,50,0
46885,44,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Unmarried,Female,0,0,60,0
46886,28,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,55,0
46887,33,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,50,1
46888,35,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
46889,41,Private,10th,6,Married-spouse-absent,Craft-repair,Not-in-family,Female,0,0,40,0
46890,42,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
46891,51,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,99,1
46892,32,Private,11th,7,Never-married,Other-service,Unmarried,Female,0,0,40,0
46893,37,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,0
46894,18,Private,11th,7,Never-married,Sales,Own-child,Female,0,0,25,0
46895,24,Private,Assoc-voc,11,Never-married,Other-service,Own-child,Female,0,0,35,0
46896,29,?,Some-college,10,Divorced,?,Unmarried,Female,0,0,40,0
46897,45,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,0
46898,52,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,1
46899,35,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Female,0,0,40,0
46900,46,Self-emp-inc,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Female,0,0,50,0
46901,63,Private,HS-grad,9,Widowed,Exec-managerial,Unmarried,Male,0,0,50,1
46902,32,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,35,1
46903,24,Private,HS-grad,9,Never-married,Other-service,Own-child,Female,594,0,15,0
46904,72,?,Some-college,10,Married-civ-spouse,?,Husband,Male,0,0,32,0
46905,35,?,Some-college,10,Never-married,?,Unmarried,Male,0,0,10,0
46906,29,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
46907,35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,7688,0,50,1
46908,70,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,32,0
46909,65,?,Bachelors,13,Married-civ-spouse,?,Husband,Male,5556,0,48,1
46910,36,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Female,0,0,30,0
46911,53,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,4386,0,30,1
46912,49,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
46913,60,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Male,0,1902,40,1
46914,18,Private,11th,7,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,0
46915,21,Private,Some-college,10,Never-married,Other-service,Own-child,Male,0,0,35,0
46916,42,Private,10th,6,Never-married,Transport-moving,Not-in-family,Male,0,0,40,0
46917,25,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,37,0
46918,32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
46919,25,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,60,0
46920,47,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Male,7298,0,40,1
46921,30,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,0
46922,21,?,Assoc-acdm,12,Never-married,?,Own-child,Female,0,0,40,0
46923,38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,0
46924,34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,2051,55,0
46925,37,Private,Assoc-acdm,12,Never-married,Other-service,Not-in-family,Female,0,0,30,0
46926,56,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,1
46927,52,State-gov,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
46928,23,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Male,0,0,40,0
46929,29,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,42,0
46930,45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
46931,23,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,0
46932,45,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,65,1
46933,30,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Male,0,0,42,0
46934,45,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,50,0
46935,26,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
46936,23,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
46937,24,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,40,0
46938,43,Private,Masters,14,Widowed,Exec-managerial,Unmarried,Male,4934,0,40,1
46939,42,Private,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,Male,0,0,40,0
46940,72,Private,Some-college,10,Widowed,Adm-clerical,Not-in-family,Female,0,0,25,0
46941,21,?,Some-college,10,Never-married,?,Own-child,Female,0,0,40,0
46942,57,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,60,1
46943,24,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,45,0
46944,27,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
46945,54,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
46946,42,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,1
46947,17,Private,9th,5,Never-married,Other-service,Own-child,Male,0,0,40,0
46948,48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,1
46949,39,Private,Bachelors,13,Divorced,Sales,Not-in-family,Female,0,0,40,0
46950,41,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,7688,0,70,1
46951,50,Private,7th-8th,4,Married-civ-spouse,Other-service,Wife,Female,0,0,35,0
46952,57,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,Male,0,0,45,0
46953,44,Local-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,36,1
46954,20,?,HS-grad,9,Never-married,?,Not-in-family,Female,0,0,28,0
46955,49,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
46956,44,Private,Assoc-acdm,12,Never-married,Prof-specialty,Unmarried,Female,1151,0,50,0
46957,42,Private,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,Male,0,0,44,0
46958,18,?,Some-college,10,Never-married,?,Own-child,Male,0,0,16,0
46959,18,Private,12th,8,Never-married,Other-service,Own-child,Male,0,0,18,0
46960,51,Private,HS-grad,9,Widowed,Tech-support,Unmarried,Female,0,0,40,0
46961,28,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,0
46962,39,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,Female,15024,0,45,1
46963,25,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,52,0
46964,41,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,1977,50,1
46965,39,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
46966,42,Self-emp-not-inc,11th,7,Separated,Other-service,Unmarried,Female,0,0,30,0
46967,33,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,1617,40,0
46968,63,?,10th,6,Married-civ-spouse,?,Husband,Male,0,0,40,0
46969,47,Private,Some-college,10,Divorced,Sales,Unmarried,Female,0,0,45,1
46970,27,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Male,0,0,68,0
46971,39,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,1848,45,1
46972,20,Private,Some-college,10,Never-married,Farming-fishing,Own-child,Male,0,0,40,0
46973,49,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Female,0,0,40,0
46974,70,?,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,28,0
46975,46,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,1740,35,0
46976,47,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,30,1
46977,35,Private,9th,5,Never-married,Craft-repair,Not-in-family,Male,0,0,40,0
46978,24,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,0
46979,22,?,Some-college,10,Never-married,?,Not-in-family,Male,0,0,40,0
46980,43,Private,Bachelors,13,Divorced,Other-service,Not-in-family,Female,0,0,35,0
46981,60,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
46982,53,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,48,1
46983,47,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,Female,0,0,40,0
46984,34,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
46985,37,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,Male,0,0,40,0
46986,35,Private,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,30,0
46987,23,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,0
46988,27,?,HS-grad,9,Married-civ-spouse,?,Own-child,Female,0,0,15,0
46989,29,Private,HS-grad,9,Never-married,Transport-moving,Other-relative,Male,0,0,50,0
46990,23,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Male,0,0,40,0
46991,35,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Female,0,0,35,0
46992,18,?,HS-grad,9,Never-married,?,Own-child,Female,0,0,12,0
46993,27,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,0
46994,56,?,Some-college,10,Divorced,?,Not-in-family,Female,0,0,20,0
46995,40,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,70,0
46996,31,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,65,0
46997,18,Private,Some-college,10,Never-married,Sales,Unmarried,Male,2176,0,40,0
46998,25,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,0
46999,36,Private,Some-college,10,Never-married,Protective-serv,Unmarried,Female,0,0,40,0
47000,38,Private,10th,6,Divorced,Craft-repair,Not-in-family,Male,0,0,40,0
47001,52,Private,HS-grad,9,Widowed,Craft-repair,Not-in-family,Male,0,0,40,0
47002,23,Private,HS-grad,9,Never-married,Other-service,Unmarried,Male,0,0,35,0
47003,48,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,30,1
47004,34,?,HS-grad,9,Never-married,?,Unmarried,Female,0,0,35,0
47005,46,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,1
47006,26,Private,HS-grad,9,Married-spouse-absent,Protective-serv,Not-in-family,Male,0,0,40,0
47007,47,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
47008,21,?,Some-college,10,Never-married,?,Own-child,Female,0,0,3,0
47009,65,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Male,6723,0,40,0
47010,31,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
47011,38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,7688,0,40,1
47012,68,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
47013,26,Private,Bachelors,13,Never-married,Adm-clerical,Other-relative,Female,0,0,40,0
47014,42,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Male,0,0,40,0
47015,49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
47016,42,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,1887,40,1
47017,39,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,7688,0,65,1
47018,31,Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
47019,28,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,20,0
47020,36,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Female,0,0,50,0
47021,42,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,1
47022,62,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
47023,21,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,Male,0,0,24,0
47024,21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,20,0
47025,60,?,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,40,0
47026,22,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,25,0
47027,30,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
47028,64,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,Female,0,0,40,0
47029,28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,15024,0,28,1
47030,41,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Male,0,1887,40,1
47031,25,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,Male,0,0,40,0
47032,27,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,0
47033,40,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Male,0,0,44,0
47034,58,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
47035,31,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Female,0,0,99,0
47036,50,Local-gov,HS-grad,9,Widowed,Transport-moving,Unmarried,Female,0,0,40,0
47037,27,Private,HS-grad,9,Separated,Handlers-cleaners,Unmarried,Male,0,0,40,0
47038,31,?,HS-grad,9,Never-married,?,Own-child,Male,0,0,40,0
47039,50,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
47040,45,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,1
47041,33,Private,12th,8,Never-married,Protective-serv,Own-child,Male,0,0,40,0
47042,62,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Male,0,1974,40,0
47043,38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,2051,40,0
47044,19,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,35,0
47045,30,Private,11th,7,Married-civ-spouse,Other-service,Wife,Female,0,0,30,0
47046,38,Private,Some-college,10,Divorced,Sales,Own-child,Female,0,0,25,0
47047,42,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,99,1
47048,49,Self-emp-inc,Some-college,10,Divorced,Sales,Not-in-family,Male,0,0,25,0
47049,53,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,1902,50,1
47050,45,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,1887,40,1
47051,24,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,0
47052,29,Private,Assoc-voc,11,Never-married,Adm-clerical,Own-child,Female,0,0,35,0
47053,24,Private,Some-college,10,Never-married,Sales,Own-child,Female,5060,0,30,0
47054,38,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
47055,25,Self-emp-inc,Assoc-voc,11,Never-married,Transport-moving,Unmarried,Male,0,0,55,0
47056,51,State-gov,10th,6,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
47057,17,?,11th,7,Never-married,?,Own-child,Female,0,0,20,0
47058,19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,8,0
47059,38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,52,1
47060,60,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Female,0,0,40,0
47061,29,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Not-in-family,Male,0,0,40,0
47062,66,?,Some-college,10,Widowed,?,Unmarried,Female,0,4356,40,0
47063,28,Federal-gov,10th,6,Married-civ-spouse,Other-service,Wife,Female,0,0,40,0
47064,36,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,1
47065,57,?,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,5,0
47066,24,Private,Assoc-acdm,12,Never-married,Craft-repair,Own-child,Male,0,0,40,0
47067,43,Private,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Female,0,0,38,0
47068,29,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,55,1
47069,67,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,20051,0,25,1
47070,20,Private,HS-grad,9,Never-married,Protective-serv,Own-child,Male,0,0,40,0
47071,21,Private,Some-college,10,Never-married,Other-service,Own-child,Male,0,0,20,0
47072,20,Private,10th,6,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,0
47073,42,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,1
47074,20,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,10,0
47075,19,Local-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,Male,0,0,35,0
47076,34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,0
